id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region
29199,EGTH,small_airport,Old Warden Airfield,52.087883,-0.318727,110,EU,GB,GB-ENG
30064,EGTI,closed,Leavesden Aerodrome,51.68920135,-0.420556009,335,EU,GB,GB-ENG
2483,EGTK,medium_airport,Oxford (Kidlington) Airport,51.8368988,-1.320000052,270,EU,GB,GB-ENG
29200,EGTO,small_airport,Rochester Airport,51.35189819,0.503332973,436,EU,GB,GB-ENG
2484,EGTP,small_airport,Perranporth Airfield,50.33169937,-5.177499771,330,EU,GB,GB-ENG
29201,EGTR,small_airport,Elstree Airfield,51.65579987,-0.325832993,332,EU,GB,GB-ENG
2485,EGTU,small_airport,Dunkeswell Airport,50.86,-3.2347222,839,EU,GB,GB-ENG
29202,EGTW,small_airport,Oaksey Park Airport,51.63219833,-2.014719963,250,EU,GB,GB-ENG
30508,EGUA,closed,RAF Upper Heyford,51.9375,-1.248890042,436,EU,GB,GB-ENG
2486,EGUB,medium_airport,RAF Benson,51.61640167,-1.095829964,226,EU,GB,GB-ENG
29642,EGUD,small_airport,RAF Abingdon,51.69029999,-1.316669941,259,EU,GB,GB-ENG
307983,EGUK,closed,Waterbeach Airfield,52.281742,0.184532,19,EU,GB,GB-ENG
2487,EGUL,medium_airport,RAF Lakenheath,52.409302,0.561,32,EU,GB,GB-ENG
2488,EGUN,medium_airport,RAF Mildenhall,52.3619,0.486406,33,EU,GB,GB-ENG
2489,EGUO,closed,RAF Colerne Air Base,51.439098,-2.28639,593,EU,GB,GB-ENG
30401,EGUP,closed,RAF Sculthorpe,52.846699,0.766389,213,EU,GB,GB-ENG
307985,EGUT,closed,RAF Tangmere,50.845833,-0.706389,41,EU,GB,GB-ENG
307989,EGUV,closed,RAF Thorney Island,50.816048,-0.9200336,12,EU,GB,GB-ENG
2490,EGUW,medium_airport,Wattisham Airfield,52.127451,0.956189,284,EU,GB,GB-ENG
2491,EGUY,small_airport,RAF Wyton,52.357201,-0.107833,135,EU,GB,GB-ENG
2492,EGVA,medium_airport,RAF Fairford,51.682201,-1.79003,286,EU,GB,GB-ENG
29204,EGVF,heliport,Fleetlands Heliport,50.8353,-1.16917,3,EU,GB,GB-ENG
30567,EGVG,closed,RAF Woodbridge,52.09000015,1.405830026,95,EU,GB,GB-ENG
29697,EGVJ,closed,RAF Bentwaters,52.12749863,1.434720039,85,EU,GB,GB-ENG
314589,EGVL,small_airport,RAF Little Rissington,51.8675,-1.695333,730,EU,GB,GB-ENG
2493,EGVN,medium_airport,RAF Brize Norton,51.75,-1.58362,288,EU,GB,GB-ENG
2494,EGVO,medium_airport,RAF Odiham,51.23410034,-0.942825019,405,EU,GB,GB-ENG
29205,EGVP,small_airport,Middle Wallop Airfield,51.13940048,-1.568609953,297,EU,GB,GB-ENG
32687,EGVT,small_airport,Wethersfield Air Base,51.971901,0.509444,322,EU,GB,GB-ENG
30618,EGWA,heliport,Andover Airfield,51.20790482,-1.528236866,249,EU,GB,GB-ENG
2495,EGWC,medium_airport,DCAE Cosford Air Base,52.639999,-2.30558,272,EU,GB,GB-ENG
29206,EGWE,small_airport,RAF Henlow,52.0182,-0.30385,206,EU,GB,GB-ENG
29207,EGWN,small_airport,RAF Halton,51.79069901,-0.737972021,370,EU,GB,GB-ENG
2496,EGWU,medium_airport,RAF Northolt,51.5530014,-0.418166995,124,EU,GB,GB-ENG
29652,EGWZ,closed,RAF Alconbury,52.37440109,-0.219722003,157,EU,GB,GB-ENG
307364,EGXA,closed,RAF Manby,53.36111111,0.086111111,50,EU,GB,GB-ENG
30597,EGXB,closed,Binbrook Airfield,53.44670105,-0.209999993,,EU,GB,GB-ENG
2497,EGXC,medium_airport,RAF Coningsby,53.0929985,-0.166014001,25,EU,GB,GB-ENG
2498,EGXD,small_airport,Dishforth Airfield,54.137199,-1.42025,117,EU,GB,GB-ENG
2499,EGXE,medium_airport,RAF Leeming Air Base,54.2924,-1.5354,132,EU,GB,GB-ENG
2500,EGXG,medium_airport,Leeds East Airport,53.834301,-1.1955,29,EU,GB,GB-ENG
2501,EGXH,medium_airport,RAF Honington,52.34260178,0.772939026,174,EU,GB,GB-ENG
2502,EGXJ,closed,RAF Cottesmore,52.735699,-0.648769,461,EU,GB,GB-ENG
29208,EGXN,closed,RAF Newton,52.96640015,-0.989444017,180,EU,GB,GB-ENG
2503,EGXP,medium_airport,RAF Scampton,53.30780029,-0.550832987,202,EU,GB,GB-ENG
30594,EGXQ,closed,RAF Lindholme,53.549999,-0.967,20,EU,GB,GB-ENG
30452,EGXS,closed,RAF Swinderby,53.14970016,-0.682222009,69,EU,GB,GB-ENG
2504,EGXT,medium_airport,RAF Wittering,52.612598,-0.476453,273,EU,GB,GB-ENG
2505,EGXU,closed,RAF Linton-On-Ouse,54.048901,-1.25275,53,EU,GB,GB-ENG
29209,EGXV,closed,RAF Leconfield,53.875801,-0.435,36,EU,GB,GB-ENG
2506,EGXW,medium_airport,RAF Waddington,53.16619873,-0.523810983,231,EU,GB,GB-ENG
2507,EGXY,small_airport,RAF Syerston,53.02280045,-0.911110997,228,EU,GB,GB-ENG
2508,EGXZ,medium_airport,RAF Topcliffe,54.20550156,-1.382089973,92,EU,GB,GB-ENG
29210,EGYC,closed,RAF Coltishall,52.7547,1.35722,66,EU,GB,GB-ENG
2509,EGYD,medium_airport,RAF Cranwell,53.03030014,-0.483242005,218,EU,GB,GB-ENG
2510,EGYE,medium_airport,RAF Barkston Heath,52.96220016,-0.561625004,367,EU,GB,GB-ENG
30595,EGYI,small_airport,Strubby Glider Field,53.30775,0.16737,46,EU,GB,GB-ENG
2511,EGYM,medium_airport,RAF Marham,52.648395,0.550692,75,EU,GB,GB-ENG
317476,EGYO,small_airport,North Coates,53.498,0.0625,,EU,GB,GB-ENG
2512,EGYP,medium_airport,Mount Pleasant Airport,-51.82279968,-58.44720078,244,SA,FK,FK-U-A
314595,EGZL,small_airport,Feshiebridge Glider Field,57.103667,-3.891667,,EU,GB,GB-SCT
314597,EGZV,small_airport,Lundy Island Airfield,51.170505,-4.670758,455,EU,GB,GB-ENG
318923,EH-0001,small_airport,Tifariti Airstrip,26.15126,-10.564245,1624,AF,EH,EH-U-A
347407,EH-0002,heliport,Aousserd Heliport,22.5636,-14.31462,1047,AF,EH,EH-U-A
347408,EH-0003,heliport,Tichla Heliport,21.63065,-14.89377,650,AF,EH,EH-U-A
347409,EH-0004,heliport,Bir Anzarane Heliport,23.88641,-14.53183,640,AF,EH,EH-U-A
347410,EH-0005,small_airport,Oum Dreyga Airfield,24.0917,-13.3113,948,AF,EH,EH-U-A
347411,EH-0006,heliport,Oum Dreyga Heliport,24.109193,-13.327454,931,AF,EH,EH-U-A
347412,EH-0007,small_airport,Al Mahbes UN Airstrip,27.418767,-9.171517,,AF,EH,EH-U-A
347413,EH-0008,small_airport,Al Farssia Airstrip,27.24568,-9.47312,,AF,EH,EH-U-A
347414,EH-0009,heliport,Boujdour Military Heliport,26.10788,-14.48609,,AF,EH,EH-U-A
347415,EH-0010,heliport,Gueltat Zemmour Heliport,25.15038,-12.36986,,AF,EH,EH-U-A
347416,EH-0011,small_airport,Boukraa Airport,26.35988,-12.84913,,AF,EH,EH-U-A
347417,EH-0012,heliport,Dcheira Heliport,27.00162,-12.98781,,AF,EH,EH-U-A
347418,EH-0013,small_airport,Agounit Airport,22.20343,-13.14609,,AF,EH,EH-U-A
347420,EH-0014,heliport,Bir Lehlou Heliport,26.32541,-9.54894,1545,AF,EH,EH-U-A
347422,EH-0015,heliport,Mijek Heliport,23.44641,-12.81737,911,AF,EH,EH-U-A
429801,EH-0016,small_airport,Aousserd MINURSO Airstrip,22.5831,-14.35505,,AF,EH,EH-U-A
429802,EH-0017,heliport,Aousserd MINURSO Heliport,22.56279,-14.33507,,AF,EH,EH-U-A
429803,EH-0018,heliport,El Argoub Heliport,23.60283,-15.87001,,AF,EH,EH-U-A
429804,EH-0019,heliport,Guerguerat Border Heliport,21.369,-16.95759,,AF,EH,EH-U-A
429805,EH-0020,small_airport,Guerguerat Airport,21.3915,-16.95683,,AF,EH,EH-U-A
429806,EH-0021,heliport,Bir Gandouz Heliport,21.61217,-16.46674,,AF,EH,EH-U-A
429807,EH-0022,heliport,Barbas Heliport,22.05675,-16.75565,,AF,EH,EH-U-A
429808,EH-0023,heliport,Barbas Heliport,22.05675,-16.75565,,AF,EH,EH-U-A
320814,EH58,heliport,Brunssum Joint Force Command Heliport,50.9437,6.0052,356,EU,NL,NL-LI
340490,EHAD,heliport,Ameland Heliport,53.450925,5.682351,11,EU,NL,NL-FR
28120,EHAL,small_airport,Ameland Airport Ballum,53.453612,5.678396,11,EU,NL,NL-FR
2513,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11,EU,NL,NL-NH
2514,EHBD,medium_airport,Kempen Airport Budel,51.255299,5.60139,114,EU,NL,NL-NB
2515,EHBK,medium_airport,Maastricht Aachen Airport,50.911701,5.77014,375,EU,NL,NL-LI
2516,EHDL,medium_airport,Deelen Air Base,52.0606,5.87306,158,EU,NL,NL-GE
29211,EHDP,medium_airport,De Peel Air Base,51.51729965,5.855720043,98,EU,NL,NL-LI
2517,EHDR,small_airport,Drachten Airfield,53.117933,6.127324,14,EU,NL,NL-FR
299211,EHDS,small_airport,Lemelerveld Glidersite,52.468333,6.333333,10,EU,NL,NL-OV
2518,EHEH,large_airport,Eindhoven Airport,51.45009995,5.374529839,74,EU,NL,NL-NB
2519,EHGG,medium_airport,Groningen Airport Eelde,53.119701,6.57944,17,EU,NL,NL-DR
2520,EHGR,medium_airport,Gilze Rijen Air Base,51.56740189,4.931829929,49,EU,NL,NL-NB
43207,EHHA,heliport,Amsterdam Heliport,52.41462508,4.804801941,1,EU,NL,NL-NH
332213,EHHE,heliport,Eemshaven Heliport,53.461813,6.81437,,EU,NL,NL-GR
28121,EHHO,small_airport,Hoogeveen Airfield,52.730801,6.51611,40,EU,NL,NL-DR
28122,EHHV,small_airport,Hilversum Airport,52.191898,5.14694,3,EU,NL,NL-NH
322080,EHHW,heliport,Buitengaats / BG-OHVS2 Helipad,54.0369,6.041833,,EU,NL,NL-FR
333830,EHJR,heliport,K13-A,53.217222,3.218889,125,EU,NL,NL-ZH
2521,EHKD,medium_airport,De Kooy Airfield / Den Helder Naval Air Station,52.923401,4.78062,3,EU,NL,NL-NH
2522,EHLE,medium_airport,Lelystad Airport,52.4603,5.52722,-13,EU,NL,NL-FL
2523,EHLW,medium_airport,Leeuwarden Air Base,53.22859955,5.760560036,3,EU,NL,NL-FR
509815,EHMA,heliport,AWG-1 Helipad,53.4911,5.9413,,EU,NL,NL-U-A
29212,EHMC,heliport,Kamp Nieuw Milligen,52.223173,5.767822,171,EU,NL,NL-GE
28123,EHMZ,small_airport,Midden-Zeeland Airfield,51.512199,3.73111,6,EU,NL,NL-ZL
316445,EHND,small_airport,Vliegveld Numansdorp,51.753056,4.455278,3,EU,NL,NL-ZH
332661,EHNP,closed,Noordoostpolder / Emmeloord Aerodrome,52.73071,5.746676,-12,EU,NL,NL-FL
46371,EHOW,small_airport,Oostwold Airport,53.209758,7.036519,1,EU,NL,NL-GR
2524,EHRD,medium_airport,Rotterdam The Hague Airport,51.956902,4.43722,-15,EU,NL,NL-ZH
333828,EHSA,heliport,Europlatform,51.99792,3.27481,62,EU,NL,NL-ZH
2525,EHSB,closed,Soesterberg Air Base,52.1273,5.27619,66,EU,NL,NL-UT
333829,EHSC,heliport,Lichteiland Goeree,51.925,3.67,98,EU,NL,NL-ZH
28124,EHSE,small_airport,Breda International Airport,51.554901,4.553003,30,EU,NL,NL-NB
28125,EHST,small_airport,Stadskanaal Airfield,52.9986,7.02278,14,EU,NL,NL-GR
28126,EHTE,small_airport,Teuge Airport,52.24470139,6.04666996,17,EU,NL,NL-GE
28127,EHTL,small_airport,Terlet Glidersite,52.057201,5.92444,276,EU,NL,NL-GE
43209,EHTP,heliport,Maasvlakte Heliport,51.95940018,4.090000153,3,EU,NL,NL-ZH
2526,EHTW,medium_airport,Twente Airport,52.275833,6.889167,114,EU,NL,NL-OV
28128,EHTX,small_airport,Texel Airfield,53.115299,4.83361,2,EU,NL,NL-NH
347108,EHU,large_airport,Ezhou Huahu Airport,30.341178,115.03926,86,AS,CN,CN-13
2527,EHVB,closed,Valkenburg Naval Air Base,52.16609955,4.41794014,1,EU,NL,NL-ZH
2528,EHVK,medium_airport,Volkel Air Base,51.657222,5.707778,72,EU,NL,NL-NB
43210,EHVL,heliport,Vlieland Helipad,53.296665,5.085833,37,EU,NL,NL-FR
2529,EHWO,medium_airport,Woensdrecht Air Base,51.4491,4.34203,63,EU,NL,NL-NB
43208,EHYP,heliport,IJmuiden Heliport,52.469799,4.5933,1,EU,NL,NL-NH
29213,EIAB,small_airport,Abbeyshrule Aerodrome,53.59170151,-7.645559788,195,EU,IE,IE-LD
30992,EIBA,small_airport,Ballyboughal Aerodrome,53.5055556,-6.2377778,180,EU,IE,IE-D
30993,EIBB,closed,Brittas Bay Airfield,52.858208,-6.06759,50,EU,IE,IE-WW
29214,EIBN,small_airport,Bantry Aerodrome,51.6772,-9.487123,7,EU,IE,IE-C
29215,EIBR,small_airport,Birr Aerodrome,53.0705986,-7.898330212,250,EU,IE,IE-OY
29216,EIBT,small_airport,Belmullet Aerodrome,54.22280121,-10.03079987,150,EU,IE,IE-MO
27309,EICA,small_airport,Connemara Regional Airport,53.2303009,-9.467780113,70,EU,IE,IE-G
29217,EICB,closed,Castlebar Airport,53.8484,-9.28037,,EU,IE,IE-MO
44000,EICD,closed,Castlebridge Airport,52.369131,-6.451021,79,EU,IE,IE-WX
2530,EICK,medium_airport,Cork Airport,51.841301,-8.49111,502,EU,IE,IE-C
29218,EICL,small_airport,Clonbullogue Aerodrome,53.24965668,-7.122745514,240,EU,IE,IE-OY
2531,EICM,medium_airport,Galway Airport,53.30020142,-8.941590309,81,EU,IE,IE-G
29219,EICN,small_airport,Coonagh Aerodrome,52.66650009,-8.681830406,6,EU,IE,IE-LK
30994,EICS,closed,Castleforbes Airport,53.778301,-7.83528,150,EU,IE,IE-LD
2532,EIDL,medium_airport,Donegal Airport,55.0442009,-8.340999603,30,EU,IE,IE-DL
2533,EIDW,large_airport,Dublin Airport,53.428713,-6.262121,242,EU,IE,IE-D
43999,EIER,small_airport,Erinagh Airfield,52.8125,-8.282222,155,EU,IE,IE-TA
312096,EIFR,heliport,Finner Camp Heliport,54.49273,-8.24091,107,EU,IE,IE-DL
29902,EIGM,closed,Gormanstown Aerodrome,53.6348,-6.2277,69,EU,IE,IE-MH
29906,EIGN,small_airport,Gowran Grange Aerodrome,53.17860031,-6.635280132,489,EU,IE,IE-KE
315675,EIHH,small_airport,Navan Airfield,53.695489,-6.654094,250,EU,IE,IE-MH
29220,EIHN,small_airport,Hacketstown Aerodrome,52.85499954,-6.54722023,610,EU,IE,IE-CW
43996,EIIH,small_airport,Abbeyleix Airfield,52.892223,-7.262778,614,EU,IE,IE-LS
29221,EIIM,small_airport,Inishmore Aerodrome,53.1067009,-9.653610229,24,EU,IE,IE-G
29222,EIIR,small_airport,Inisheer Aerodrome,53.064701,-9.5109,40,EU,IE,IE-G
29223,EIKH,small_airport,Kildare Aerodrome,53.06359863,-6.855279922,260,EU,IE,IE-KE
30997,EIKI,closed,Killenaule Airfield,52.634261,-7.635262,680,EU,IE,IE-TA
29224,EIKK,small_airport,Kilkenny Airport,52.6507988,-7.296110153,319,EU,IE,IE-KK
2534,EIKN,medium_airport,Ireland West Knock Airport,53.910301,-8.81849,665,EU,IE,IE-MO
2535,EIKY,medium_airport,Kerry Airport,52.180901,-9.52378,112,EU,IE,IE-KY
29225,EILT,small_airport,Letterkenny Airfield,54.951302,-7.67283,20,EU,IE,IE-DL
2536,EIME,medium_airport,Casement Air Base,53.30170059,-6.451330185,319,EU,IE,IE-D
30998,EIMG,closed,Moneygall Aerodrome,52.849998,-7.983,450,EU,IE,IE-OY
43997,EIMH,small_airport,Athboy Airfield,53.637779,-6.878611,230,EU,IE,IE-MH
29226,EIMN,small_airport,Inishmaan Aerodrome,53.0929985,-9.568059921,15,EU,IE,IE-G
321626,EIMS,seaplane_base,Mountshannon Seaplane Base,52.9305,-8.4245,103,EU,IE,IE-CE
29227,EIMY,closed,Moyne Aerodrome,52.703098,-7.70528,400,EU,IE,IE-TA
29228,EINC,small_airport,Newcastle Aerodrome,53.07109833,-6.04527998,1,EU,IE,IE-WW
2537,EINN,large_airport,Shannon Airport,52.702,-8.92482,46,EU,IE,IE-CE
30999,EIPT,closed,Powerscourt Airfield,53.178301,-6.196495,470,EU,IE,IE-WW
29229,EIRT,small_airport,Rathcoole Aerodrome,52.10559845,-8.983329773,281,EU,IE,IE-C
2538,EISG,medium_airport,Sligo Airport,54.28020096,-8.599209785,11,EU,IE,IE-SO
29230,EISP,small_airport,Spanish Point Airfield,52.845839,-9.414876,75,EU,IE,IE-CE
29231,EITM,small_airport,Trim Aerodrome,53.5746994,-6.738609791,200,EU,IE,IE-MH
43998,EITT,closed,Trevet Airfield,53.543611,-6.531944,385,EU,IE,IE-MH
2539,EIWF,medium_airport,Waterford Airport,52.18719864,-7.086959839,119,EU,IE,IE-WD
27310,EIWT,medium_airport,Weston Airfield,53.3522,-6.48611,150,EU,IE,IE-KE
314559,EJN,small_airport,Ejin Banner Taolai Airport,42.0155,101.0005,3077,AS,CN,CN-15
317874,EJT,small_airport,Enejit Airport,6.0404,171.9846,30,OC,MH,MH-MIL
326142,EKAC,seaplane_base,Aarhus Seaplane Terminal,56.151717,10.248428,,EU,DK,DK-82
29647,EKAE,small_airport,Ærø Airfield,54.852798,10.4564,3,EU,DK,DK-83
2540,EKAH,medium_airport,Aarhus Airport,56.303331,10.618286,82,EU,DK,DK-82
29233,EKAL,closed,Allerød Airport,55.87030029,12.31550026,135,EU,DK,DK-84
44022,EKAR,heliport,South (Syd) Arne Helideck,56.0802803,4.230389118,,EU,DK,DK-XX
29234,EKAT,small_airport,Anholt Flyveplads,56.698898,11.5559,23,EU,DK,DK-82
31000,EKAV,closed,Avnø Air Base,55.083,11.783,13,EU,DK,DK-85
318287,EKBH,small_airport,Svæveflyvecenter Arnborg,56.011944,9.0125,,EU,DK,DK-82
2541,EKBI,large_airport,Billund Airport,55.74029922,9.151780128,247,EU,DK,DK-83
345938,EKCB,heliport,Arslev Heliport,56.134444,10.081111,132,EU,DK,DK-82
351549,EKCC,seaplane_base,København Vandflyveplads,55.69119,12.60009,,EU,DK,DK-84
44008,EKCE,heliport,Cecilie Helideck,56.40211487,4.75961113,,EU,DK,DK-XX
2542,EKCH,large_airport,Copenhagen Kastrup Airport,55.61790085,12.65600014,17,EU,DK,DK-84
317784,EKCR,small_airport,Christianshede,56.105,9.393056,,EU,DK,DK-82
44009,EKDB,heliport,Dan B Helideck,55.46903992,5.133056164,,EU,DK,DK-XX
44010,EKDE,heliport,Dan E Helideck,55.48064041,5.116167068,,EU,DK,DK-XX
44011,EKDF,heliport,Dan F Helideck,55.47809982,5.105527878,,EU,DK,DK-XX
2543,EKEB,medium_airport,Esbjerg Airport,55.525902,8.5534,97,EU,DK,DK-83
29235,EKEL,small_airport,Endelave Airfield,55.756753,10.248697,15,EU,DK,DK-82
44039,EKFA,heliport,Froðba Heliport,61.543701,-6.77442,77,EU,FO,FO-U-A
316647,EKFR,small_airport,Freerslev,55.898611,12.245,,EU,DK,DK-84
317884,EKFS,small_airport,Vøjstrup Glider Field,55.2477778,10.2041667,,EU,DK,DK-82
29884,EKFU,small_airport,Fur Airstrip,56.824886,8.987213,30,EU,DK,DK-82
44012,EKGC,heliport,Gorm C Helideck,55.57984924,4.758889198,,EU,DK,DK-XX
2544,EKGH,small_airport,Grønholt Hillerød Airfield,55.941399,12.3822,97,EU,DK,DK-84
320131,EKGL,small_airport,Gørløse Glider Field,55.8855556,12.2280556,,EU,DK,DK-84
318289,EKGO,small_airport,Gørlev Flyveplads,55.5527778,11.1952778,,EU,DK,DK-85
29916,EKGR,small_airport,Grenaa Airfield,56.442501,10.9306,20,EU,DK,DK-82
44013,EKHA,heliport,Halfdan A Helideck,55.53085709,5.00416708,,EU,DK,DK-XX
44014,EKHB,heliport,Halfdan B Helideck,55.53861237,5.033332825,,EU,DK,DK-XX
44015,EKHD,heliport,Harald Helideck,56.34412003,4.271916866,,EU,DK,DK-XX
318327,EKHE,small_airport,Annisse flyveplads,55.984722,12.214444,,EU,DK,DK-84
29236,EKHG,small_airport,Herning Airfield,56.1847,9.04445,167,EU,DK,DK-82
29237,EKHK,small_airport,Holbaek (Ny Hagested) Airfield,55.734083,11.602678,2,EU,DK,DK-85
318902,EKHL,heliport,Holsted Helipad,55.496667,8.910833,,EU,DK,DK-83
318291,EKHM,small_airport,Hammer Glider Field,55.908195,9.446358,290,EU,DK,DK-82
44017,EKHN,heliport,Horns Rev B Helideck,55.60016632,7.623806,,EU,DK,DK-XX
31002,EKHO,small_airport,Lindtorp Flyvecenter,56.396702,8.44194,49,EU,DK,DK-82
44016,EKHR,heliport,Horns Rev A Helideck,55.50894928,7.87491703,,EU,DK,DK-XX
29238,EKHS,closed,Hadsund Airfield,56.755924,10.228829,8,EU,DK,DK-81
2545,EKHV,small_airport,Haderslev Airport,55.30220032,9.522500038,81,EU,DK,DK-83
2546,EKKA,medium_airport,Karup Airport,56.29750061,9.124629974,170,EU,DK,DK-82
29239,EKKL,small_airport,Kalundborg Airfield,55.700298,11.25,1,EU,DK,DK-85
30040,EKKO,small_airport,Korsør Airport,55.3368988,11.24170017,39,EU,DK,DK-85
318288,EKKS,small_airport,Kongsted Svæveflyveplads Glider,55.2522222,12.0627778,,EU,DK,DK-85
338481,EKKU,heliport,Kirkja Heliport,62.317141,-6.313314,93,EU,FO,FO-U-A
44040,EKKV,heliport,Klaksvík Heliport,62.217619,-6.576274,263,EU,FO,FO-U-A
2547,EKLS,small_airport,Læsø Airport,57.27719879,11.00010014,25,EU,DK,DK-81
29240,EKLV,small_airport,Lemvig Airfield,56.502998,8.31133,97,EU,DK,DK-82
2548,EKMB,medium_airport,Lolland Falster Maribo Airport,54.699299,11.4401,16,EU,DK,DK-85
505342,EKML,small_airport,Måløv Airfield UL,55.751716,12.280226,56,EU,DK,DK-84
30041,EKMN,small_airport,Kostervig Mon Airport,54.96545,12.196483,3,EU,DK,DK-85
44041,EKMS,heliport,Mykines Heliport,62.102169,-7.645934,110,EU,FO,FO-U-A
44018,EKNI,heliport,Nini Helideck,56.64080429,5.321111202,,EU,DK,DK-XX
29241,EKNM,small_airport,"Morsø Airfield, Tødsø",56.824402,8.78667,53,EU,DK,DK-81
30179,EKNS,closed,Nakskov Airfield,54.8172,11.1308,3,EU,DK,DK-85
2549,EKOD,medium_airport,Odense Airport,55.47669983,10.33090019,56,EU,DK,DK-83
2550,EKPB,small_airport,Kruså-Padborg Airfield,54.8703,9.27901,88,EU,DK,DK-83
30324,EKRA,small_airport,Rarup Airfield,55.778599,9.93889,131,EU,DK,DK-82
29242,EKRD,small_airport,Randers Airfield,56.506599,10.0364,139,EU,DK,DK-82
44019,EKRF,heliport,Rolf Helideck,55.6061554,4.491333008,,EU,DK,DK-XX
2551,EKRK,medium_airport,Copenhagen Roskilde Airport,55.58560181,12.13140011,146,EU,DK,DK-85
2552,EKRN,medium_airport,Bornholm Airport,55.06330109,14.75959969,52,EU,DK,DK-84
29243,EKRR,closed,Ro Airport,55.21030045,14.87860012,325,EU,DK,DK-84
29244,EKRS,small_airport,Ringsted Airfield,55.4258,11.8067,113,EU,DK,DK-85
29245,EKSA,small_airport,Sæby (Ottestrup) Airfield,57.346699,10.407,110,EU,DK,DK-81
2553,EKSB,medium_airport,Sønderborg Airport,54.96440125,9.791729927,24,EU,DK,DK-83
44021,EKSC,heliport,Skjold Helideck,55.53159332,4.906667233,,EU,DK,DK-XX
29246,EKSD,small_airport,Spjald Airfield,56.102699,8.51423,249,EU,DK,DK-82
316929,EKSG,heliport,Schelenburg God Heliport,55.543889,10.635833,,EU,DK,DK-83
44020,EKSI,heliport,Siri Helideck,56.48271561,4.911110878,,EU,DK,DK-XX
315603,EKSL,small_airport,Slaglille Svæveflyvecenter,55.452222,11.644722,,EU,DK,DK-85
2554,EKSN,medium_airport,Sindal Airport,57.503502,10.2294,92,EU,DK,DK-81
44044,EKSO,heliport,Svínoy Heliport,62.276632,-6.341524,30,EU,FO,FO-U-A
2555,EKSP,medium_airport,Skrydstrup Air Base,55.221048,9.26702,141,EU,DK,DK-83
44043,EKSR,heliport,Stóra Dímun Heliport,61.685308,-6.758497,305,EU,FO,FO-U-A
29247,EKSS,small_airport,Samsø Airfield,55.8895,10.6137,1,EU,DK,DK-82
29248,EKST,small_airport,Sydfyn (Tasinge) Airfield,55.016602,10.5633,7,EU,DK,DK-83
2556,EKSV,medium_airport,Skive Airport,56.55020142,9.172980309,74,EU,DK,DK-82
44042,EKSY,heliport,Skúvoy Heliport,61.769556,-6.80349,70,EU,FO,FO-U-A
44045,EKTB,heliport,Boðanes Heliport,62.021684,-6.757452,68,EU,FO,FO-U-A
29249,EKTD,small_airport,Tønder Airfield,54.929699,8.84057,1,EU,DK,DK-83
44023,EKTE,heliport,Tyra E Helideck,55.72152328,4.802055836,,EU,DK,DK-XX
2557,EKTS,medium_airport,Thisted Airport,57.06880188,8.705220222,23,EU,DK,DK-81
44024,EKTW,heliport,Tyra W Helideck,55.71652985,4.750306129,,EU,DK,DK-XX
29250,EKVA,closed,Vandel Air Base,55.701,9.21358,250,EU,DK,DK-83
29251,EKVB,small_airport,Viborg Airfield,56.41,9.4091,75,EU,DK,DK-82
2558,EKVD,medium_airport,Kolding Vamdrup Airfield,55.436298,9.33092,143,EU,DK,DK-83
2559,EKVG,medium_airport,Vágar Airport,62.063256,-7.275782,280,EU,FO,FO-U-A
2560,EKVH,small_airport,Vesthimmerlands Flyveplads,56.846901,9.45861,119,EU,DK,DK-81
2561,EKVJ,medium_airport,Stauning Airport,55.99010086,8.353910446,17,EU,DK,DK-82
29252,EKVL,closed,Værløse Air Base,55.769501,12.3239,42,EU,DK,DK-84
2562,EKYT,medium_airport,Aalborg Airport,57.092759,9.849243,10,EU,DK,DK-81
2563,ELLX,large_airport,Luxembourg-Findel International Airport,49.6233333,6.2044444,1234,EU,LU,LU-L
30188,ELNT,small_airport,Noertrange Airfield,49.981098,5.91778,1522,EU,LU,LU-D
31003,ELUS,small_airport,Useldange Glider Field,49.7686,5.96556,928,EU,LU,LU-D
333066,EMR,heliport,El Mirador Heliport,17.752077,-89.924916,,NA,GT,GT-PE
29646,ENAE,small_airport,Æra Airfield,61.257401,11.6689,1621,EU,NO,NO-34
319096,ENAH,heliport,"Ål Heliport, Medical Center",60.629958,8.567017,,EU,NO,NO-30
2564,ENAL,medium_airport,"Ålesund Airport, Vigra",62.5625,6.1197,69,EU,NO,NO-15
2565,ENAN,medium_airport,"Andøya Airport, Andenes",69.292503,16.144199,43,EU,NO,NO-18
319092,ENAR,heliport,"Arendal Heliport, Hospital",58.467493,8.754001,,EU,NO,NO-42
31004,ENAS,small_airport,"Ny-Ålesund Airport, Hamnerabben",78.927498,11.8743,50,EU,NO,NO-21
2566,ENAT,medium_airport,Alta Airport,69.97609711,23.37170029,9,EU,NO,NO-54
319091,ENAX,heliport,"Ålesund Heliport, Hospital",62.462942,6.312435,,EU,NO,NO-15
319093,ENBA,heliport,"Barentsburg Heliport, Heerodden",78.101318,14.195676,92,EU,NO,NO-21
29253,ENBE,heliport,Balder A Platform,59.190601,2.35806,,EU,NO,NO-XX
298358,ENBG,heliport,Grønneviksøren (Haukeland Sykehus) Heliport,60.37988,5.346029,10,EU,NO,NO-46
